                                                Industry Mean Price
19                         Diversified Consumer Services           32.710770
20                        Diversified Financial Services           27.900928
21                Diversified Telecommunication Services           46.128351
22                                    Electric Utilities           36.138157
23                                  Electrical Equipment           28.870663
24        Electronic Equipment, Instruments & Components           17.845488
25                           Energy Equipment & Services           38.692584
26                                         Entertainment           28.909321
27          Equity Real Estate Investment Trusts (REITs)           50.858308
28                              Food & Staples Retailing           41.393079
29                                         Food Products           30.518352
30                                         Gas Utilities           37.804138
31                      Health Care Equipment & Supplies           24.975833
32                      Health Care Providers & Services           37.681356
33                                Health Care Technology           20.451562
34                         Hotels, Restaurants & Leisure           64.132837
35                                    Household Durables           26.779770
36                                    Household Products           82.218120
37 Independent Power and Renewable Electricity Producers           54.768903
38                              Industrial Conglomerates           30.849100
39                                             Insurance            9.026940
40                          Interactive Media & Services           15.967908
41                    Internet & Direct Marketing Retail           30.344076
42                                           IT Services           31.905598
43                                      Leisure Products           34.329070
44                        Life Sciences Tools & Services           30.418114
45                                             Machinery           29.073694
46                                                Marine           44.299438
47                                                 Media           38.429012
48                                       Metals & Mining           24.719118
49        Mortgage Real Estate Investment Trusts (REITs)           72.362844
50                                       Multi-Utilities           39.419271
51                                      Multiline Retail           41.915397
52                           Oil, Gas & Consumable Fuels           36.041853
53                               Paper & Forest Products           30.560896
54                                     Personal Products           23.117696
55                                       Pharmaceuticals           32.766632
56                                 Professional Services           24.271996
57                  Real Estate Management & Development           37.738612
58                                           Road & Rail           33.744792
59              Semiconductors & Semiconductor Equipment           22.193407
60                                              Software           23.246339
61                                      Specialty Retail           51.340956
62            Technology Hardware, Storage & Peripherals           29.829422
63                      Textiles, Apparel & Luxury Goods           31.633634
64                            Thrifts & Mortgage Finance           15.244887
65                                               Tobacco           61.203860
66                      Trading Companies & Distributors           44.109046
67                         Transportation Infrastructure           24.448043
68                                         Uncategorized            7.703135
69                                       Water Utilities           40.831148
70                   Wireless Telecommunication Services           45.129818

                                                Industry Mean Modified Working Capital Turnover LF
1                                    Aerospace & Defense                                  9.205251
2                                Air Freight & Logistics                                 15.807529
3                                               Airlines                                 54.539859
4                                        Auto Components                                  6.928240
5                                            Automobiles                                  7.961748
6                                                  Banks                                       NaN
7                                              Beverages                                 11.032855
8                                          Biotechnology                                 18.465562
9                                      Building Products                                  6.668787
10                                       Capital Markets                                 13.498917
11                                             Chemicals                                  5.613167
12                        Commercial Services & Supplies                                 11.156144
13                              Communications Equipment                                  5.307581
14                            Construction & Engineering                                 11.031325
15                                Construction Materials                                  4.985718
16                                      Consumer Finance                                  4.724933
17                                Containers & Packaging                                 12.153217
18                                          Distributors                                  8.306018
19                         Diversified Consumer Services                                 32.189302
20                        Diversified Financial Services                                 17.818185
21                Diversified Telecommunication Services                                 19.666799
22                                    Electric Utilities                                 17.926106
23                                  Electrical Equipment                                  5.103027
24        Electronic Equipment, Instruments & Components                                  5.556106
25                           Energy Equipment & Services                                  8.441543
26                                         Entertainment                                 18.532339
27          Equity Real Estate Investment Trusts (REITs)                                 14.475494
28                              Food & Staples Retailing                                 49.700757
29                                         Food Products                                 14.095809
30                                         Gas Utilities                                 13.426247
31                      Health Care Equipment & Supplies                                  4.585110
32                      Health Care Providers & Services                                 21.281186
33                                Health Care Technology                                  7.171024
34                         Hotels, Restaurants & Leisure                                 54.796741
35                                    Household Durables                                  8.927798
36                                    Household Products                                 14.222522
37 Independent Power and Renewable Electricity Producers                                 10.032385
38                              Industrial Conglomerates                                  5.575071
39                                             Insurance                                 23.271216
40                          Interactive Media & Services                                 21.969704
41                    Internet & Direct Marketing Retail                                 76.723046
42                                           IT Services                                 15.559705
43                                      Leisure Products                                  5.960943
44                        Life Sciences Tools & Services                                  5.415676
45                                             Machinery                                  5.301115
46                                                Marine                                 27.207225
47                                                 Media                                 11.618973
48                                       Metals & Mining                                  6.199070
49        Mortgage Real Estate Investment Trusts (REITs)                                       NaN
50                                       Multi-Utilities                                 10.321710
51                                      Multiline Retail                                 43.791700
52                           Oil, Gas & Consumable Fuels                                 22.532343
53                               Paper & Forest Products                                  5.873320
54                                     Personal Products                                  7.925276
55                                       Pharmaceuticals                                  4.521339
56                                 Professional Services                                  9.418381
57                  Real Estate Management & Development                                 17.343006
58                                           Road & Rail                                 16.214483
59              Semiconductors & Semiconductor Equipment                                  4.953900
60                                              Software                                 16.006405
61                                      Specialty Retail                                 19.179018
62            Technology Hardware, Storage & Peripherals                                  6.658976
63                      Textiles, Apparel & Luxury Goods                                  5.137290
64                            Thrifts & Mortgage Finance                                 31.343496
65                                               Tobacco                                  8.105206
66                      Trading Companies & Distributors                                  6.945219
67                         Transportation Infrastructure                                 14.682227
68                                         Uncategorized                                  6.764906
69                                       Water Utilities                                 13.391465
70                   Wireless Telecommunication Services                                 23.374682

                                                Industry Mean Inv Turnover LF
1                                    Aerospace & Defense            12.357206
2                                Air Freight & Logistics           148.928022
3                                               Airlines           497.147827
4                                        Auto Components             7.107460
5                                            Automobiles             7.682860
6                                                  Banks                  NaN
7                                              Beverages             5.572644
8                                          Biotechnology             4.629387
9                                      Building Products             6.697934
10                                       Capital Markets            39.173323
11                                             Chemicals             5.719206
12                        Commercial Services & Supplies            26.231744
13                              Communications Equipment             6.555407
14                            Construction & Engineering           121.018281
15                                Construction Materials            15.025756
16                                      Consumer Finance            10.864123
17                                Containers & Packaging             6.891862
18                                          Distributors             6.582542
19                         Diversified Consumer Services           113.591347
20                        Diversified Financial Services            22.592406
21                Diversified Telecommunication Services            60.258674
22                                    Electric Utilities            10.938324
23                                  Electrical Equipment            10.022066
24        Electronic Equipment, Instruments & Components             7.277220
25                           Energy Equipment & Services            30.315167
26                                         Entertainment            60.066716
27          Equity Real Estate Investment Trusts (REITs)            16.640302
28                              Food & Staples Retailing            11.678592
29                                         Food Products             7.144595
30                                         Gas Utilities             9.008120
31                      Health Care Equipment & Supplies             3.794411
32                      Health Care Providers & Services            72.526687
33                                Health Care Technology           221.545686
34                         Hotels, Restaurants & Leisure            75.759730
35                                    Household Durables             3.632236
36                                    Household Products             5.414005
37 Independent Power and Renewable Electricity Producers             9.137656
38                              Industrial Conglomerates             5.938056
39                                             Insurance                  NaN
40                          Interactive Media & Services            42.112624
41                    Internet & Direct Marketing Retail            58.219613
42                                           IT Services           211.398053
43                                      Leisure Products             5.682538
44                        Life Sciences Tools & Services             6.001742
45                                             Machinery             5.179307
46                                                Marine            27.110504
47                                                 Media            37.587113
48                                       Metals & Mining             5.126136
49        Mortgage Real Estate Investment Trusts (REITs)                  NaN
50                                       Multi-Utilities            18.111394
51                                      Multiline Retail             3.934820
52                           Oil, Gas & Consumable Fuels            42.628753
53                               Paper & Forest Products             5.489566
54                                     Personal Products             3.022095
55                                       Pharmaceuticals             6.370642
56                                 Professional Services            47.017847
57                  Real Estate Management & Development            12.537120
58                                           Road & Rail           253.977863
59              Semiconductors & Semiconductor Equipment             4.114386
60                                              Software            55.054714
61                                      Specialty Retail             4.485783
62            Technology Hardware, Storage & Peripherals            10.159316
63                      Textiles, Apparel & Luxury Goods             4.708093
64                            Thrifts & Mortgage Finance                  NaN
65                                               Tobacco             3.734821
66                      Trading Companies & Distributors             7.809744
67                         Transportation Infrastructure            27.150824
68                                         Uncategorized             3.103996
69                                       Water Utilities            14.875403
70                   Wireless Telecommunication Services            25.005462

                                                Industry Mean A/R Trnovr LF
1                                    Aerospace & Defense          11.419615
2                                Air Freight & Logistics           7.996108
3                                               Airlines          32.786738
4                                        Auto Components          19.200321
5                                            Automobiles          11.634789
6                                                  Banks                NaN
7                                              Beverages          10.701963
8                                          Biotechnology          71.017177
9                                      Building Products           9.885920
10                                       Capital Markets           9.871829
11                                             Chemicals           7.479787
12                        Commercial Services & Supplies           8.055105
13                              Communications Equipment           6.009190
14                            Construction & Engineering           6.691563
15                                Construction Materials           7.410388
16                                      Consumer Finance          18.068712
17                                Containers & Packaging           8.311715
18                                          Distributors          19.284533
19                         Diversified Consumer Services          31.549566
20                        Diversified Financial Services          21.967661
21                Diversified Telecommunication Services           9.502654
22                                    Electric Utilities           9.693772
23                                  Electrical Equipment           6.959593
24        Electronic Equipment, Instruments & Components           8.326484
25                           Energy Equipment & Services           5.705707
26                                         Entertainment          13.637652
27          Equity Real Estate Investment Trusts (REITs)          16.759584
28                              Food & Staples Retailing          67.071517
29                                         Food Products          13.354401
30                                         Gas Utilities           6.968351
31                      Health Care Equipment & Supplies           6.610394
32                      Health Care Providers & Services          12.240252
33                                Health Care Technology           5.949267
34                         Hotels, Restaurants & Leisure          52.082126
35                                    Household Durables          34.389234
36                                    Household Products          10.023585
37 Independent Power and Renewable Electricity Producers           7.991262
38                              Industrial Conglomerates           7.155500
39                                             Insurance          39.607873
40                          Interactive Media & Services          15.706623
41                    Internet & Direct Marketing Retail          68.071532
42                                           IT Services          16.892985
43                                      Leisure Products          18.726807
44                        Life Sciences Tools & Services           5.881915
45                                             Machinery           8.431067
46                                                Marine          33.811363
47                                                 Media           6.962354
48                                       Metals & Mining          16.687653
49        Mortgage Real Estate Investment Trusts (REITs)                NaN
50                                       Multi-Utilities           7.026165
51                                      Multiline Retail         297.296451
52                           Oil, Gas & Consumable Fuels          14.903709
53                               Paper & Forest Products          11.931746
54                                     Personal Products          87.301423
55                                       Pharmaceuticals          30.967549
56                                 Professional Services          23.210471
57                  Real Estate Management & Development          24.437702
58                                           Road & Rail           9.703086
59              Semiconductors & Semiconductor Equipment           7.207366
60                                              Software           9.341582
61                                      Specialty Retail         122.158524
62            Technology Hardware, Storage & Peripherals           8.411012
63                      Textiles, Apparel & Luxury Goods         104.230343
64                            Thrifts & Mortgage Finance          31.343496
65                                               Tobacco          50.316649
66                      Trading Companies & Distributors          10.790255
67                         Transportation Infrastructure          11.055880
68                                         Uncategorized          54.407773
69                                       Water Utilities           8.603511
70                   Wireless Telecommunication Services          11.590890

                                                Industry Mean Cash Conversion Cycle LF
1                                    Aerospace & Defense                   131.1103182
2                                Air Freight & Logistics                    49.7011728
3                                               Airlines                           NaN
4                                        Auto Components                    78.2689121
5                                            Automobiles                  1364.3447706
6                                                  Banks                           NaN
7                                              Beverages                    78.0054868
8                                          Biotechnology                   -64.7872213
9                                      Building Products                    73.7875782
10                                       Capital Markets                    21.8807941
11                                             Chemicals                    88.3488244
12                        Commercial Services & Supplies                    13.3859130
13                              Communications Equipment                    96.4100295
14                            Construction & Engineering                    43.3483521
15                                Construction Materials                    97.8609844
16                                      Consumer Finance                   190.8135732
17                                Containers & Packaging                    38.8855464
18                                          Distributors                    89.6360358
19                         Diversified Consumer Services                    11.3841976
20                        Diversified Financial Services                    15.8531153
21                Diversified Telecommunication Services                    51.7383947
22                                    Electric Utilities                   -15.5440872
23                                  Electrical Equipment                    94.6158911
24        Electronic Equipment, Instruments & Components                   110.8079285
25                           Energy Equipment & Services                    99.3213643
26                                         Entertainment                   -28.8589938
27          Equity Real Estate Investment Trusts (REITs)                    28.1627081
28                              Food & Staples Retailing                    16.9935718
29                                         Food Products                    49.9459039
30                                         Gas Utilities                    -0.3562470
31                      Health Care Equipment & Supplies                   106.9962198
32                      Health Care Providers & Services                    33.6559941
33                                Health Care Technology                    70.8298467
34                         Hotels, Restaurants & Leisure                    19.9778691
35                                    Household Durables                   149.7762561
36                                    Household Products                    44.1158279
37 Independent Power and Renewable Electricity Producers                    49.4391181
38                              Industrial Conglomerates                    76.3232630
39                                             Insurance                           NaN
40                          Interactive Media & Services                    72.6695358
41                    Internet & Direct Marketing Retail                    32.9794157
42                                           IT Services                     0.5975728
43                                      Leisure Products                    89.7125698
44                        Life Sciences Tools & Services                   134.0045699
45                                             Machinery                    98.4704060
46                                                Marine                     5.4732052
47                                                 Media                    55.0228441
48                                       Metals & Mining                    97.0049075
49        Mortgage Real Estate Investment Trusts (REITs)                           NaN
50                                       Multi-Utilities                     0.6790112
51                                      Multiline Retail                    72.9014257
52                           Oil, Gas & Consumable Fuels                     6.6838733
53                               Paper & Forest Products                    74.7587957
54                                     Personal Products                   155.1032746
55                                       Pharmaceuticals                   108.4717560
56                                 Professional Services                    39.5508349
57                  Real Estate Management & Development                    48.6104225
58                                           Road & Rail                    24.3757888
59              Semiconductors & Semiconductor Equipment                   122.0996375
60                                              Software                    46.4443902
61                                      Specialty Retail                    75.9784264
62            Technology Hardware, Storage & Peripherals                    54.9022894
63                      Textiles, Apparel & Luxury Goods                   116.9702821
64                            Thrifts & Mortgage Finance                           NaN
65                                               Tobacco                   160.8083037
66                      Trading Companies & Distributors                    92.6614928
67                         Transportation Infrastructure                    10.3341274
68                                         Uncategorized                   118.5155487
69                                       Water Utilities                   -13.5282574
70                   Wireless Telecommunication Services                   -20.2552441

                                                Industry Mean Cash Ratio LF
1                                    Aerospace & Defense         1.34503318
2                                Air Freight & Logistics         0.35303852
3                                               Airlines         0.45840508
4                                        Auto Components         0.55042310
5                                            Automobiles         1.22580463
6                                                  Banks                NaN
7                                              Beverages         0.62541511
8                                          Biotechnology         7.38912107
9                                      Building Products         0.68340344
10                                       Capital Markets         1.51197618
11                                             Chemicals         0.69554096
12                        Commercial Services & Supplies         1.00286865
13                              Communications Equipment         1.34782275
14                            Construction & Engineering         0.31912207
15                                Construction Materials         0.90278592
16                                      Consumer Finance         2.33751242
17                                Containers & Packaging         0.27555754
18                                          Distributors         0.16234200
19                         Diversified Consumer Services         1.50701885
20                        Diversified Financial Services         1.00634144
21                Diversified Telecommunication Services         1.48971599
22                                    Electric Utilities         0.11228828
23                                  Electrical Equipment         0.80007058
24        Electronic Equipment, Instruments & Components         1.75141906
25                           Energy Equipment & Services         0.86949214
26                                         Entertainment         1.23151109
27          Equity Real Estate Investment Trusts (REITs)         0.49536114
28                              Food & Staples Retailing         0.47667716
29                                         Food Products         0.52282789
30                                         Gas Utilities         0.06966575
31                      Health Care Equipment & Supplies         2.41322195
32                      Health Care Providers & Services         0.81336454
33                                Health Care Technology         1.98300864
34                         Hotels, Restaurants & Leisure         0.53284133
35                                    Household Durables         0.63871112
36                                    Household Products         0.34416584
37 Independent Power and Renewable Electricity Producers         0.29352936
38                              Industrial Conglomerates         0.95698867
39                                             Insurance         0.42736642
40                          Interactive Media & Services         2.42055074
41                    Internet & Direct Marketing Retail         0.98985185
42                                           IT Services         0.66912614
43                                      Leisure Products         0.89137492
44                        Life Sciences Tools & Services         2.51280427
45                                             Machinery         0.63267806
46                                                Marine         0.92685659
47                                                 Media         1.52856151
48                                       Metals & Mining         1.74513027
49        Mortgage Real Estate Investment Trusts (REITs)         2.65400600
50                                       Multi-Utilities         0.03940008
51                                      Multiline Retail         0.15111268
52                           Oil, Gas & Consumable Fuels         1.75716754
53                               Paper & Forest Products         0.44759644
54                                     Personal Products         1.53494083
55                                       Pharmaceuticals         5.43979185
56                                 Professional Services         1.24936127
57                  Real Estate Management & Development         1.99754965
58                                           Road & Rail         0.49612298
59              Semiconductors & Semiconductor Equipment         2.49437527
60                                              Software         1.27886702
61                                      Specialty Retail         0.32519687
62            Technology Hardware, Storage & Peripherals         0.98034435
63                      Textiles, Apparel & Luxury Goods         0.65356251
64                            Thrifts & Mortgage Finance         0.09432500
65                                               Tobacco         1.45139749
66                      Trading Companies & Distributors         0.22958788
67                         Transportation Infrastructure         1.45074995
68                                         Uncategorized        33.67229254
69                                       Water Utilities         2.12738180
70                   Wireless Telecommunication Services         0.47714780

                                                Industry Mean Quick Ratio LF
1                                    Aerospace & Defense           1.8117345
2                                Air Freight & Logistics           1.2208280
3                                               Airlines           0.5522481
4                                        Auto Components           1.2566091
5                                            Automobiles           1.6138571
6                                                  Banks                 NaN
7                                              Beverages           1.1500046
8                                          Biotechnology           7.6035329
9                                      Building Products           1.4799406
10                                       Capital Markets           1.9372223
11                                             Chemicals           1.3582417
12                        Commercial Services & Supplies           1.7138799
13                              Communications Equipment           2.0160853
14                            Construction & Engineering           1.0932958
15                                Construction Materials           1.8291515
16                                      Consumer Finance           3.0643228
17                                Containers & Packaging           0.8654718
18                                          Distributors           0.7511398
19                         Diversified Consumer Services           1.8327071
20                        Diversified Financial Services           1.3608737
21                Diversified Telecommunication Services           1.9527201
22                                    Electric Utilities           0.4056290
23                                  Electrical Equipment           1.4979342
24        Electronic Equipment, Instruments & Components           2.5226976
25                           Energy Equipment & Services           1.8297449
26                                         Entertainment           1.5068245
27          Equity Real Estate Investment Trusts (REITs)           0.8193911
28                              Food & Staples Retailing           0.8412821
29                                         Food Products           0.9859739
30                                         Gas Utilities           0.4427541
31                      Health Care Equipment & Supplies           3.0179646
32                      Health Care Providers & Services           1.4161594
33                                Health Care Technology           2.7323363
34                         Hotels, Restaurants & Leisure           0.7799351
35                                    Household Durables           1.1546052
36                                    Household Products           0.9080596
37 Independent Power and Renewable Electricity Producers           0.4768801
38                              Industrial Conglomerates           1.5448026
39                                             Insurance           0.7547586
40                          Interactive Media & Services           2.9278683
41                    Internet & Direct Marketing Retail           1.2135246
42                                           IT Services           1.1804524
43                                      Leisure Products           1.5429617
44                        Life Sciences Tools & Services           3.1590526
45                                             Machinery           1.3187564
46                                                Marine           1.0254154
47                                                 Media           2.2210906
48                                       Metals & Mining           2.3561099
49        Mortgage Real Estate Investment Trusts (REITs)           2.6540060
50                                       Multi-Utilities           0.3721919
51                                      Multiline Retail           0.1671136
52                           Oil, Gas & Consumable Fuels           2.1756881
53                               Paper & Forest Products           1.1310203
54                                     Personal Products           1.9182549
55                                       Pharmaceuticals           5.8827359
56                                 Professional Services           1.9924906
57                  Real Estate Management & Development           2.4043233
58                                           Road & Rail           1.2056820
59              Semiconductors & Semiconductor Equipment           3.1577724
60                                              Software           1.6777920
61                                      Specialty Retail           0.5154661
62            Technology Hardware, Storage & Peripherals           1.4710701
63                      Textiles, Apparel & Luxury Goods           1.2061662
64                            Thrifts & Mortgage Finance           0.1350820
65                                               Tobacco           1.6691274
66                      Trading Companies & Distributors           1.0109946
67                         Transportation Infrastructure           2.0794230
68                                         Uncategorized          33.6906849
69                                       Water Utilities           2.8947736
70                   Wireless Telecommunication Services           0.8573995

                                                Industry Mean Curr Ratio LF
1                                    Aerospace & Defense          106.25671
2                                Air Freight & Logistics          197.75871
3                                               Airlines          117.06363
4                                        Auto Components           83.40479
5                                            Automobiles          247.07537
6                                                  Banks           66.92104
7                                              Beverages           96.23566
8                                          Biotechnology           75.82966
9                                      Building Products           85.76357
10                                       Capital Markets          124.07946
11                                             Chemicals          130.76436
12                        Commercial Services & Supplies          139.83392
13                              Communications Equipment           77.03341
14                            Construction & Engineering           83.83050
15                                Construction Materials          183.95932
16                                      Consumer Finance         1063.97824
17                                Containers & Packaging          220.21556
18                                          Distributors           99.35083
19                         Diversified Consumer Services           82.98657
20                        Diversified Financial Services          159.07101
21                Diversified Telecommunication Services          141.93358
22                                    Electric Utilities          145.90947
23                                  Electrical Equipment          232.90803
24        Electronic Equipment, Instruments & Components           49.81560
25                           Energy Equipment & Services          104.05004
26                                         Entertainment           96.28644
27          Equity Real Estate Investment Trusts (REITs)          152.58492
28                              Food & Staples Retailing          163.66180
29                                         Food Products          109.85473
30                                         Gas Utilities          121.22977
31                      Health Care Equipment & Supplies           81.27722
32                      Health Care Providers & Services          141.64138
33                                Health Care Technology           48.20810
34                         Hotels, Restaurants & Leisure          342.52960
35                                    Household Durables           97.26268
36                                    Household Products          715.25322
37 Independent Power and Renewable Electricity Producers          238.13953
38                              Industrial Conglomerates          131.39900
39                                             Insurance           41.71257
40                          Interactive Media & Services           43.11549
41                    Internet & Direct Marketing Retail          102.82765
42                                           IT Services          135.51688
43                                      Leisure Products          343.51966
44                        Life Sciences Tools & Services           76.48824
45                                             Machinery           88.75544
46                                                Marine          134.29896
47                                                 Media          132.78764
48                                       Metals & Mining           84.15359
49        Mortgage Real Estate Investment Trusts (REITs)          524.12381
50                                       Multi-Utilities          140.78238
51                                      Multiline Retail          188.46554
52                           Oil, Gas & Consumable Fuels          110.46267
53                               Paper & Forest Products           85.11727
54                                     Personal Products           48.15069
55                                       Pharmaceuticals          137.71864
56                                 Professional Services          252.42787
57                  Real Estate Management & Development          106.13714
58                                           Road & Rail          237.60870
59              Semiconductors & Semiconductor Equipment           89.36667
60                                              Software           84.66904
61                                      Specialty Retail         1210.64057
62            Technology Hardware, Storage & Peripherals          177.59979
63                      Textiles, Apparel & Luxury Goods          126.91094
64                            Thrifts & Mortgage Finance          151.00858
65                                               Tobacco          476.06469
66                      Trading Companies & Distributors          161.46060
67                         Transportation Infrastructure           52.59943
68                                         Uncategorized          179.35273
69                                       Water Utilities          111.84159
70                   Wireless Telecommunication Services          162.49595
